pnr_id,trip_id,primary_customer_id,origin,destination,itinerary_flight_keys,intl_flag,group_size,elite_status_level,fare_class_bucket,rebook_flexibility_index,loyalty_value_index,estimated_voucher_cost_usd,pnr_misconnect_prob,pnr_reaccom_complexity_score
PNRF6D42F5A,TRIP_AF7BF11B,CUST527629,ATL,LAX,['DL6547_20260219_110'],False,1,,B,0.64,0.11,0,0.0,0.19
PNRBCBA5B36,TRIP_2AF8D77C,CUST773118,DTW,JFK,['DL7313_20260219_117'],False,3,DIAMOND,Y,0.51,0.77,0,0.0,0.13
PNR135C599F,TRIP_D5499A93,CUST781773,ATL,JFK,['DL4337_20260219_058'],False,2,,E,0.37,0.39,0,0.0,0.08
PNR2D0F44D7,TRIP_E08BDAE7,CUST461426,JFK,MSP,['DL3904_20260219_004'],False,3,DIAMOND,Y,0.87,0.9,0,0.0,0.08
PNR07CE28E4,TRIP_F7075900,CUST900173,MSP,SEA,"['DL5568_20260219_130', 'DL5317_20260219_077']",False,1,GOLD,Q,0.45,0.71,273.66,0.21,0.31
PNR65089E46,TRIP_21049714,CUST969494,ATL,DFW,['DL8515_20260219_097'],False,2,,M,0.35,0.27,0,0.0,0.25
PNR8012563A,TRIP_DA3079EA,CUST886874,DFW,ATL,['DL9431_20260219_048'],False,3,,V,0.28,0.35,0,0.0,0.24
PNR40489C8A,TRIP_2D6879EB,CUST142532,MSP,DFW,"['DL5568_20260219_046', 'DL8515_20260219_097']",False,2,GOLD,T,0.8,0.85,331.4,0.3,0.7
PNR37B4C3F1,TRIP_1EECCE9F,CUST222456,MSP,JFK,"['DL5568_20260219_130', 'DL4337_20260219_142']",False,1,PLATINUM,M,0.78,0.79,301.56,0.45,0.16
PNRB6A33873,TRIP_CABB86C6,CUST150243,LAX,FRA,['DL6839_20260219_085'],True,3,GOLD,Y,0.86,0.44,0,0.0,0.06
PNR4A15CBAE,TRIP_CD7CD1F3,CUST156962,JFK,DTW,['DL6858_20260219_020'],False,1,SILVER,V,0.52,0.8,0,0.0,0.27
PNR9C9E8C92,TRIP_9ED6B935,CUST152742,LAX,MSP,['DL1761_20260219_149'],False,4,SILVER,Q,0.71,0.3,0,0.0,0.12
PNR587502F1,TRIP_0FCB6379,CUST161008,LAX,MCO,['DL5888_20260219_112'],False,1,,K,0.7,0.23,0,0.0,0.08
PNRAFEC09BD,TRIP_8FCD8CA2,CUST120407,LAX,FRA,['DL6839_20260219_105'],True,2,,E,0.59,0.13,0,0.0,0.27
PNR3CFAF399,TRIP_F845449A,CUST692887,BOS,DTW,['DL2546_20260219_121'],False,4,PLATINUM,K,0.69,0.64,0,0.0,0.24
PNRD81F9EC9,TRIP_B9F7F0AF,CUST575913,DTW,LHR,"['DL7313_20260219_117', 'DL6187_20260219_095']",True,2,,L,0.36,0.38,0,0.13,0.86
PNR659F7457,TRIP_68089E7E,CUST589887,ATL,AMS,['DL5754_20260219_051'],True,1,DIAMOND,H,0.58,0.17,0,0.0,0.05
PNR60361DBA,TRIP_F4120D17,CUST100487,LAX,ATL,['DL2205_20260219_042'],False,2,,K,0.47,0.17,0,0.0,0.16
PNR5101DB20,TRIP_76562F1F,CUST494244,ATL,CDG,['DL4119_20260219_081'],True,1,,E,0.28,0.17,0,0.0,0.07
PNR124C0B47,TRIP_43B04D83,CUST706922,JFK,SEA,['DL1995_20260219_075'],False,1,,K,0.43,0.14,0,0.0,0.15
PNR5831C188,TRIP_13830EE0,CUST347996,SEA,JFK,['DL5950_20260219_024'],False,1,,B,0.52,0.3,0,0.0,0.26
PNR0EE0B29D,TRIP_70DB8B12,CUST278591,DFW,AMS,"['DL7334_20260219_032', 'DL6213_20260219_120']",True,1,,S,0.84,0.12,433.58,0.32,0.61
PNRC0F6575B,TRIP_A2F1D397,CUST373781,LAX,LHR,['DL4768_20260219_137'],True,3,,L,0.56,0.39,0,0.0,0.09
PNRD67EF43D,TRIP_D712BC9E,CUST345224,JFK,BOS,['DL2106_20260219_125'],False,3,SILVER,G,0.73,0.88,0,0.0,0.11
PNR8403C547,TRIP_D59F8740,CUST669913,JFK,MCO,['DL8521_20260219_062'],False,4,GOLD,K,0.68,0.39,0,0.0,0.06
PNR0E12B4E3,TRIP_82C93295,CUST224775,MSP,FRA,"['DL9277_20260219_134', 'DL5757_20260219_005']",True,1,SILVER,R,0.52,0.73,261.06,0.21,0.85
PNRE2EF778A,TRIP_49DED28C,CUST102360,BOS,JFK,"['DL2546_20260219_121', 'DL7313_20260219_117']",False,3,,Y,0.46,0.14,0,0.2,0.63
PNR595E35BB,TRIP_4B1904AF,CUST791593,ATL,MSP,"['DL4076_20260219_067', 'DL2163_20260219_083']",False,1,,N,0.46,0.33,315.63,0.32,0.46
PNRA45EC65A,TRIP_11388F50,CUST698336,MSP,MCO,"['DL4203_20260219_074', 'DL3225_20260219_102']",False,2,SILVER,K,0.3,0.61,0,0.08,0.88
PNR93F86775,TRIP_AC67A792,CUST346645,JFK,ATL,['DL7836_20260219_010'],False,2,,T,0.5,0.28,0,0.0,0.12
PNRAEC9F331,TRIP_E1703810,CUST992204,JFK,MSP,['DL3904_20260219_004'],False,5,,B,0.43,0.11,0,0.0,0.2
PNR6267DBC2,TRIP_8D267A4F,CUST632006,ATL,MSP,['DL9631_20260219_138'],False,1,SILVER,T,0.88,0.68,0,0.0,0.12
PNRDD0EAA61,TRIP_4D1EAF2C,CUST397340,ATL,LHR,['DL9406_20260219_131'],True,2,,M,0.44,0.29,0,0.0,0.18
PNR7E8BD3B6,TRIP_19F2C4B1,CUST287739,LAX,LHR,['DL4768_20260219_009'],True,2,,E,0.36,0.26,0,0.0,0.16
PNR59206EFC,TRIP_DF5D8AAF,CUST745485,ATL,MSP,['DL9631_20260219_138'],False,3,SILVER,Y,0.52,0.44,0,0.0,0.07
PNR8F99E153,TRIP_F0795B0C,CUST668303,LAX,CDG,['DL1275_20260219_118'],True,1,,N,0.3,0.29,0,0.0,0.28
PNR495D7D5F,TRIP_71D5E305,CUST617899,LAX,CDG,['DL1275_20260219_039'],True,3,,L,0.9,0.11,0,0.0,0.21
PNRF5C12D03,TRIP_7F8529FA,CUST829286,MCO,AMS,"['DL3693_20260219_000', 'DL6213_20260219_080']",True,2,SILVER,U,0.39,0.13,0,0.2,0.82
PNR6275EBDB,TRIP_2D202296,CUST132122,DFW,AMS,"['DL7334_20260219_116', 'DL6213_20260219_080']",True,2,,G,0.67,0.15,919.81,0.28,0.24
PNRA7F6E888,TRIP_DF0678E7,CUST583064,JFK,LHR,['DL6187_20260219_095'],True,1,,N,0.62,0.16,0,0.0,0.14
PNRA83C752F,TRIP_BC2624A4,CUST816728,JFK,SEA,['DL1995_20260219_075'],False,1,,Q,0.57,0.27,0,0.0,0.12
PNR0591EEDF,TRIP_3747CFC6,CUST272408,ATL,BOS,"['DL4076_20260219_067', 'DL7282_20260219_059']",False,2,PLATINUM,H,0.38,0.72,0,0.19,0.83
PNR4CD71BE0,TRIP_9BE4596E,CUST275824,LAX,CDG,['DL1275_20260219_123'],True,1,PLATINUM,N,0.88,0.25,0,0.0,0.29
PNR49F28F00,TRIP_7D1A4777,CUST628986,ATL,MSP,"['DL4076_20260219_067', 'DL2163_20260219_083']",False,2,GOLD,E,0.27,0.74,0,0.09,0.4
PNR0491AE2C,TRIP_0871A8A5,CUST436007,LAX,MSP,"['DL6709_20260219_144', 'DL3904_20260219_088']",False,5,PLATINUM,V,0.73,0.8,0,0.06,0.33
PNR07522EB1,TRIP_280EAD31,CUST218695,MCO,FRA,"['DL3693_20260219_000', 'DL5757_20260219_027']",True,1,SILVER,M,0.84,0.64,165.93,0.42,0.26
PNR2F475D59,TRIP_4576757F,CUST190188,LAX,FRA,['DL6839_20260219_085'],True,2,,B,0.79,0.16,0,0.0,0.13
PNR32CF6141,TRIP_DBF2FF0A,CUST281938,BOS,MCO,"['DL9947_20260219_139', 'DL8521_20260219_062']",False,1,,H,0.46,0.37,0,0.14,0.75
PNR161F1FFE,TRIP_5510FC3C,CUST992924,MSP,JFK,['DL9277_20260219_134'],False,1,GOLD,G,0.42,0.11,0,0.0,0.21
PNR71E57359,TRIP_4D5B4C5B,CUST397249,LAX,SLC,['DL2400_20260219_038'],False,2,SILVER,H,0.87,0.81,0,0.0,0.06
PNR1BF19C67,TRIP_B9F56DFB,CUST649161,BOS,LHR,"['DL9947_20260219_139', 'DL6187_20260219_095']",True,2,PLATINUM,H,0.53,0.15,786.0,0.33,0.21
PNRD47B25DE,TRIP_3A0AE70A,CUST521730,ATL,AMS,['DL5754_20260219_069'],True,1,,E,0.31,0.14,0,0.0,0.13
PNR52AD5CCE,TRIP_F1A237EA,CUST930782,DTW,SEA,['DL6880_20260219_109'],False,1,DIAMOND,R,0.73,0.59,0,0.0,0.12
PNR269415E2,TRIP_803085BF,CUST876787,LAX,DFW,['DL7578_20260219_035'],False,1,,V,0.83,0.18,0,0.0,0.21
PNR6D64C488,TRIP_4046B4A1,CUST925866,SEA,JFK,['DL5950_20260219_108'],False,5,GOLD,V,0.7,0.65,0,0.0,0.09
PNR3BC47436,TRIP_D43ACB54,CUST126629,LAX,FRA,['DL6839_20260219_021'],True,3,,V,0.3,0.36,0,0.0,0.27
PNR3D252691,TRIP_C2570D0B,CUST176281,JFK,LHR,['DL6187_20260219_095'],True,2,,U,0.87,0.14,0,0.0,0.27
PNRAFB272B7,TRIP_A0F01566,CUST318464,MCO,LAX,['DL1726_20260219_029'],False,3,GOLD,M,0.2,0.41,0,0.0,0.06
PNR05EB570C,TRIP_C92660C4,CUST992466,SLC,JFK,"['DL3854_20260219_129', 'DL7313_20260219_117']",False,2,SILVER,X,0.56,0.66,0,0.17,0.41
PNR6147C05E,TRIP_2E2F03EE,CUST543623,JFK,BOS,['DL2106_20260219_125'],False,1,DIAMOND,U,0.51,0.67,0,0.0,0.16
PNR76FFAEC7,TRIP_141C9171,CUST987056,LAX,FRA,['DL6839_20260219_105'],True,1,,E,0.56,0.32,0,0.0,0.09
PNR43256619,TRIP_D4D89F39,CUST946965,LAX,MCO,"['DL6709_20260219_060', 'DL8521_20260219_062']",False,2,GOLD,K,0.77,0.76,352.34,0.33,0.15
PNRC4323C1A,TRIP_A7353537,CUST495477,LAX,FRA,['DL6839_20260219_001'],True,2,SILVER,B,0.72,0.9,0,0.0,0.18
PNRCCD76BD1,TRIP_D829F510,CUST461766,JFK,BOS,['DL2106_20260219_125'],False,1,SILVER,G,0.22,0.25,0,0.0,0.17
PNRAB5FAB6F,TRIP_F7014738,CUST467093,DTW,DFW,['DL2153_20260219_022'],False,2,,K,0.54,0.2,0,0.0,0.24
PNR0C4FCEBD,TRIP_E1C748F2,CUST748661,DTW,SLC,"['DL6180_20260219_078', 'DL3565_20260219_107']",False,1,,B,0.26,0.35,0,0.18,0.78
PNRB51B53D6,TRIP_6E9938DD,CUST511561,ATL,DFW,['DL8515_20260219_097'],False,4,,H,0.24,0.36,0,0.0,0.23
PNR2F9BA128,TRIP_30D0AABA,CUST307954,JFK,AMS,['DL6213_20260219_120'],True,1,,L,0.51,0.32,0,0.0,0.1
PNR8D02F20D,TRIP_D06A3011,CUST441649,LAX,MSP,['DL1761_20260219_149'],False,5,DIAMOND,Y,0.33,0.24,0,0.0,0.29
PNRFBF955DF,TRIP_ED0A42D4,CUST868401,ATL,MSP,['DL9631_20260219_054'],False,2,PLATINUM,H,0.5,0.39,0,0.0,0.26
PNR6B25280C,TRIP_51BB0857,CUST481359,MSP,AMS,"['DL7412_20260219_092', 'DL2266_20260219_002']",True,2,,K,0.69,0.17,0,0.18,0.56
PNR150D258F,TRIP_5D269D38,CUST538174,LAX,AMS,['DL2266_20260219_052'],True,1,PLATINUM,T,0.29,0.75,0,0.0,0.17
PNRCD2ACCF6,TRIP_2DDA17E7,CUST359140,LAX,ATL,['DL2205_20260219_126'],False,1,GOLD,X,0.86,0.61,0,0.0,0.12
PNRFC8DFFF8,TRIP_64C18CBF,CUST102818,MCO,LAX,['DL1726_20260219_029'],False,1,,G,0.33,0.15,0,0.0,0.07
PNR951145E0,TRIP_96C5C30D,CUST324643,LAX,DFW,['DL7578_20260219_119'],False,3,PLATINUM,H,0.54,0.91,0,0.0,0.13
PNR625F9468,TRIP_4A8E10CC,CUST256489,ATL,JFK,['DL4337_20260219_142'],False,4,,Q,0.22,0.3,0,0.0,0.29
PNRD706F504,TRIP_971C7B3D,CUST281682,MCO,SLC,"['DL1726_20260219_113', 'DL2400_20260219_122']",False,2,SILVER,B,0.23,0.14,808.8,0.27,0.49
PNRFB5F9C4B,TRIP_8C3B5D06,CUST466281,LAX,DFW,['DL7578_20260219_119'],False,2,,G,0.68,0.31,0,0.0,0.23
PNRF6F73623,TRIP_BB677925,CUST163838,ATL,LHR,['DL9406_20260219_131'],True,1,,N,0.76,0.38,0,0.0,0.25
PNR210BCBD4,TRIP_9000E9B8,CUST347765,JFK,ATL,['DL7836_20260219_010'],False,1,,X,0.85,0.29,0,0.0,0.25
PNR93DF3399,TRIP_C286AACA,CUST975753,JFK,MCO,['DL8521_20260219_146'],False,1,,E,0.81,0.39,0,0.0,0.27
PNR384B2C6C,TRIP_684BB957,CUST917071,ATL,SLC,['DL3565_20260219_023'],False,1,,K,0.85,0.38,0,0.0,0.24
PNRE5340E9B,TRIP_04D1F0AE,CUST159442,ATL,SLC,['DL3565_20260219_023'],False,1,,L,0.63,0.16,0,0.0,0.05
PNRCA4AFCD0,TRIP_22906D6D,CUST197443,JFK,AMS,['DL6213_20260219_120'],True,1,SILVER,S,0.63,0.2,0,0.0,0.15
PNRD18790FE,TRIP_FC4EFDD1,CUST530033,LAX,SLC,['DL2400_20260219_038'],False,1,,G,0.53,0.3,0,0.0,0.06
PNR66EE151F,TRIP_82F2AD0D,CUST235793,DTW,DFW,['DL2153_20260219_022'],False,1,,H,0.84,0.11,0,0.0,0.2
PNREEC31073,TRIP_85CB8FC3,CUST360753,SLC,LAX,['DL1900_20260219_087'],False,2,PLATINUM,G,0.34,0.66,0,0.0,0.23
PNR2CD21AE5,TRIP_EC74FCEF,CUST577462,SEA,MCO,"['DL2548_20260219_057', 'DL3225_20260219_102']",False,1,,Y,0.66,0.3,220.59,0.31,0.52
PNRA3670FC0,TRIP_677AE747,CUST247441,MCO,SLC,"['DL3693_20260219_084', 'DL1062_20260219_017']",False,1,,N,0.85,0.36,330.57,0.3,0.36
PNRE2263315,TRIP_8786C5AC,CUST484541,MCO,MSP,"['DL3693_20260219_084', 'DL3904_20260219_088']",False,1,GOLD,L,0.9,0.41,252.2,0.33,0.73
PNR884EFF82,TRIP_3A0F1001,CUST234430,MCO,JFK,['DL3693_20260219_000'],False,3,,E,0.75,0.28,0,0.0,0.26
PNRCD77F2C8,TRIP_FB6DB11B,CUST300022,ATL,JFK,['DL4337_20260219_058'],False,5,,T,0.5,0.21,0,0.0,0.13
PNRBF735E1D,TRIP_A96A146F,CUST878720,DTW,JFK,['DL7313_20260219_033'],False,1,,M,0.74,0.11,0,0.0,0.3
PNR61651E95,TRIP_ED6EB074,CUST342018,SEA,JFK,['DL5950_20260219_108'],False,1,SILVER,S,0.59,0.35,0,0.0,0.09
PNR7E801B27,TRIP_D40EA18D,CUST546901,MCO,LAX,['DL1726_20260219_113'],False,2,DIAMOND,R,0.8,0.12,0,0.0,0.11
PNR41B85813,TRIP_E7B09F24,CUST266302,MCO,ATL,"['DL3693_20260219_084', 'DL7836_20260219_094']",False,2,PLATINUM,V,0.78,0.72,0,0.18,0.61
PNR2D34C859,TRIP_37135D40,CUST525239,MCO,FRA,"['DL3693_20260219_084', 'DL5757_20260219_005']",True,1,,E,0.87,0.27,407.36,0.41,0.46
PNREAA9E497,TRIP_53CA3B4A,CUST490038,DTW,ATL,['DL6180_20260219_078'],False,2,,E,0.4,0.35,0,0.0,0.29
PNRA0E6D2B2,TRIP_9E01E77F,CUST146266,DFW,SLC,"['DL7334_20260219_032', 'DL1062_20260219_017']",False,3,,R,0.59,0.33,0,0.05,0.74
PNR3E76C947,TRIP_A468FF86,CUST680746,LAX,LHR,['DL4768_20260219_009'],True,1,GOLD,R,0.36,0.5,0,0.0,0.12
PNR2795895D,TRIP_8CC49052,CUST641958,JFK,BOS,['DL2106_20260219_125'],False,1,,Y,0.27,0.32,0,0.0,0.14
PNRA5E755F1,TRIP_E81B36F5,CUST633057,JFK,LHR,"['DL7836_20260219_010', 'DL9406_20260219_047']",True,5,SILVER,G,0.23,0.51,0,0.08,0.3
PNR0BFA2C34,TRIP_FD510B87,CUST478662,ATL,JFK,['DL4337_20260219_058'],False,1,DIAMOND,X,0.88,0.96,0,0.0,0.17
PNR8200E885,TRIP_332FC21E,CUST290553,BOS,JFK,"['DL2546_20260219_121', 'DL7313_20260219_033']",False,1,,Y,0.44,0.36,370.55,0.28,0.46
PNR0279FD3B,TRIP_9EA71F1E,CUST449975,DFW,LAX,['DL6724_20260219_064'],False,1,,Y,0.34,0.3,0,0.0,0.27
PNR17ADA643,TRIP_9394094A,CUST979053,BOS,JFK,"['DL2546_20260219_121', 'DL7313_20260219_033']",False,3,PLATINUM,G,0.51,0.45,1287.83,0.42,0.16
PNR5B567D24,TRIP_60909744,CUST119902,MSP,JFK,['DL9277_20260219_134'],False,1,,S,0.22,0.39,0,0.0,0.15
PNR281950AB,TRIP_A980BA8B,CUST891775,LAX,DTW,['DL3294_20260219_079'],False,5,SILVER,Y,0.25,0.2,0,0.0,0.16
PNRE3D304E0,TRIP_48A71B50,CUST885407,LAX,DFW,['DL7578_20260219_119'],False,1,,Y,0.66,0.28,0,0.0,0.19
PNR37469EB5,TRIP_02B33D95,CUST702059,JFK,SLC,['DL1062_20260219_017'],False,3,,T,0.2,0.17,0,0.0,0.3
PNRBB386717,TRIP_14FD41AC,CUST412086,BOS,CDG,"['DL9947_20260219_055', 'DL8037_20260219_015']",True,1,SILVER,B,0.65,0.64,298.76,0.37,0.83
PNRDDA56CF5,TRIP_6E5DE5C1,CUST308314,ATL,AMS,['DL5754_20260219_135'],True,6,SILVER,M,0.52,0.5,0,0.0,0.08
PNR7A1B6B88,TRIP_EAAF71A3,CUST204413,ATL,JFK,['DL4337_20260219_142'],False,2,,N,0.3,0.25,0,0.0,0.29
PNR434A1E33,TRIP_E83167EC,CUST899219,JFK,MCO,['DL8521_20260219_146'],False,1,,K,0.43,0.15,0,0.0,0.23
PNRD0A4CAE0,TRIP_2ED0F3F9,CUST946214,MSP,DTW,['DL4203_20260219_074'],False,2,PLATINUM,G,0.21,0.74,0,0.0,0.28
PNRCF00A263,TRIP_D3A12FC1,CUST666808,MSP,FRA,"['DL5568_20260219_130', 'DL4572_20260219_049']",True,1,,G,0.79,0.13,264.3,0.38,0.77
PNR322A1AF8,TRIP_750C5DA0,CUST199696,LAX,BOS,['DL2656_20260219_007'],False,2,SILVER,T,0.79,0.91,0,0.0,0.19
PNRD6E175FE,TRIP_86437581,CUST253727,LAX,FRA,['DL6839_20260219_021'],True,1,SILVER,G,0.83,0.18,0,0.0,0.16
PNR4E1B76EE,TRIP_9DD5CB84,CUST518383,SLC,SLC,"['DL1900_20260219_087', 'DL2400_20260219_122']",False,2,GOLD,M,0.83,0.37,310.59,0.44,0.71
PNRC6AE6F88,TRIP_F2CF29A6,CUST698828,LAX,BOS,['DL2656_20260219_091'],False,2,SILVER,U,0.89,0.98,0,0.0,0.14
PNR3A1D54D1,TRIP_B1539DAB,CUST666330,ATL,MSP,['DL9631_20260219_138'],False,1,GOLD,T,0.23,0.53,0,0.0,0.17
PNRA2C5FAAA,TRIP_C82DF267,CUST195948,DFW,ATL,['DL9431_20260219_048'],False,1,,N,0.74,0.3,0,0.0,0.28
PNRFD30A52B,TRIP_5A8809FA,CUST729042,ATL,MCO,['DL4870_20260219_127'],False,2,,K,0.67,0.27,0,0.0,0.18
PNR2C4584D2,TRIP_FEF81A77,CUST796866,JFK,LAX,['DL7983_20260219_100'],False,2,DIAMOND,S,0.64,0.34,0,0.0,0.2
PNR79AD500C,TRIP_B30C76A1,CUST217957,ATL,CDG,['DL4119_20260219_066'],True,4,,R,0.45,0.11,0,0.0,0.27
PNRAE1E857F,TRIP_C0BBE809,CUST449497,SLC,DTW,['DL3854_20260219_045'],False,1,SILVER,U,0.71,0.42,0,0.0,0.24
PNRD248B097,TRIP_93D975C2,CUST836111,JFK,SLC,['DL1062_20260219_101'],False,1,SILVER,R,0.65,0.85,0,0.0,0.14
PNR7D17A985,TRIP_E877C3E9,CUST575067,ATL,DTW,['DL4076_20260219_067'],False,4,,T,0.56,0.15,0,0.0,0.16
PNR29137C94,TRIP_A66F0455,CUST708171,ATL,LAX,['DL6547_20260219_026'],False,1,,E,0.73,0.35,0,0.0,0.15
PNRF74547FD,TRIP_9F6B54B8,CUST378835,DFW,JFK,['DL7334_20260219_032'],False,1,DIAMOND,U,0.57,0.58,0,0.0,0.18
PNR6D3BFF0C,TRIP_F43CD99E,CUST258690,JFK,FRA,['DL5757_20260219_111'],True,1,,S,0.89,0.33,0,0.0,0.16
PNR23A09A03,TRIP_F0C5AB41,CUST414467,SEA,JFK,['DL5950_20260219_108'],False,1,GOLD,M,0.25,1.0,0,0.0,0.08
PNR64A9792E,TRIP_2218A128,CUST960617,ATL,FRA,['DL4572_20260219_063'],True,1,GOLD,K,0.81,0.74,0,0.0,0.08
PNR4284361B,TRIP_14D934BD,CUST366875,LAX,FRA,"['DL2205_20260219_126', 'DL4572_20260219_147']",True,1,,U,0.42,0.25,0,0.07,0.42
PNR4A310C95,TRIP_E6B70BCF,CUST886931,JFK,FRA,['DL5757_20260219_005'],True,4,,T,0.41,0.14,0,0.0,0.08
PNR442CB0D9,TRIP_03EB948C,CUST694772,DFW,SEA,"['DL8877_20260219_096', 'DL6880_20260219_025']",False,4,SILVER,T,0.49,0.86,0,0.06,0.48
PNR6EA90A2D,TRIP_FABED5E5,CUST723427,JFK,LAX,['DL7983_20260219_016'],False,3,,T,0.58,0.33,0,0.0,0.21
PNRC4C1B8D7,TRIP_D3B50AC3,CUST201605,MCO,JFK,['DL3693_20260219_000'],False,3,,Q,0.39,0.23,0,0.0,0.15
PNR7B51ED9D,TRIP_B5A81DE3,CUST513683,ATL,LAX,['DL6547_20260219_026'],False,3,GOLD,K,0.64,0.95,0,0.0,0.19
PNRC70C3A38,TRIP_FD4ABAE7,CUST830311,LAX,LHR,['DL4768_20260219_137'],True,2,PLATINUM,N,0.63,0.5,0,0.0,0.28
PNRCC345965,TRIP_55B97F7F,CUST942613,ATL,SLC,['DL3565_20260219_023'],False,1,,V,0.66,0.13,0,0.0,0.2
PNR75217F4A,TRIP_707D7157,CUST478867,MSP,ATL,['DL5568_20260219_046'],False,1,SILVER,S,0.37,0.94,0,0.0,0.27
PNR04FAC1E4,TRIP_757D2ED8,CUST724958,DTW,CDG,"['DL7313_20260219_033', 'DL8037_20260219_015']",True,1,,B,0.58,0.33,0,0.14,0.75
PNR1B9A46E5,TRIP_C9B168B7,CUST707407,DFW,SLC,"['DL8877_20260219_096', 'DL5625_20260219_061']",False,1,SILVER,Q,0.38,0.44,0,0.09,0.14
PNR58A71835,TRIP_E336A6D1,CUST946194,DFW,DTW,['DL8877_20260219_012'],False,1,SILVER,X,0.3,0.58,0,0.0,0.2
PNR362A802F,TRIP_5E94E543,CUST876533,SLC,MSP,"['DL1900_20260219_087', 'DL1761_20260219_065']",False,6,SILVER,T,0.8,0.65,1635.22,0.36,0.43
PNR07A6B04E,TRIP_01B26E0F,CUST481878,MSP,FRA,"['DL5568_20260219_130', 'DL4572_20260219_063']",True,1,GOLD,X,0.54,0.5,0,0.18,0.53
PNR26CCDB27,TRIP_24BB632F,CUST944381,MSP,FRA,"['DL9277_20260219_134', 'DL5757_20260219_089']",True,3,DIAMOND,L,0.63,0.48,591.02,0.36,0.73
PNR96F68AA9,TRIP_F49054B2,CUST452853,BOS,MCO,"['DL2546_20260219_121', 'DL3225_20260219_102']",False,3,GOLD,K,0.69,0.15,775.79,0.36,0.37
PNR0520BB31,TRIP_0B284C84,CUST268049,ATL,JFK,['DL4337_20260219_058'],False,4,,R,0.8,0.14,0,0.0,0.09
PNR876EE12E,TRIP_FCFB6DEB,CUST240862,MSP,CDG,"['DL9277_20260219_134', 'DL8037_20260219_099']",True,5,,S,0.73,0.28,0,0.17,0.41
PNR87453311,TRIP_A7907E37,CUST993163,BOS,MSP,"['DL9947_20260219_055', 'DL3904_20260219_088']",False,2,,E,0.55,0.39,626.73,0.41,0.51
PNR025046E6,TRIP_1B1EF4B8,CUST717411,JFK,SEA,"['DL6858_20260219_020', 'DL6880_20260219_025']",False,3,DIAMOND,Y,0.56,0.46,0,0.09,0.67
PNRDE1C1C40,TRIP_18A4446C,CUST565660,DFW,JFK,['DL7334_20260219_032'],False,1,,E,0.85,0.37,0,0.0,0.28
PNR41B27B3E,TRIP_2A7AD245,CUST179838,JFK,DTW,['DL6858_20260219_104'],False,3,GOLD,R,0.3,0.2,0,0.0,0.09
PNR0AC21D11,TRIP_A631ED20,CUST462512,DTW,AMS,"['DL3544_20260219_073', 'DL2266_20260219_052']",True,2,PLATINUM,V,0.69,0.76,0,0.14,0.79
PNR8DC8182B,TRIP_6A760961,CUST486395,LAX,CDG,['DL1275_20260219_118'],True,2,DIAMOND,K,0.89,0.95,0,0.0,0.09
PNRC7C60FD1,TRIP_967F873D,CUST149439,MCO,DTW,['DL3558_20260219_128'],False,1,,T,0.22,0.38,0,0.0,0.11
PNR90E98239,TRIP_603B94CE,CUST306369,DTW,LAX,['DL3544_20260219_073'],False,2,,Q,0.79,0.12,0,0.0,0.08
PNR1E9340F3,TRIP_144BAC07,CUST750945,MSP,FRA,"['DL9277_20260219_134', 'DL5757_20260219_089']",True,3,SILVER,S,0.71,0.98,840.9,0.32,0.82
PNR85916A43,TRIP_4616FC69,CUST132196,LAX,SEA,"['DL6709_20260219_060', 'DL1995_20260219_075']",False,2,SILVER,K,0.33,0.85,631.12,0.25,0.65
PNR4C83380D,TRIP_86D0B4AD,CUST940115,BOS,DTW,['DL2546_20260219_121'],False,1,,B,0.79,0.28,0,0.0,0.15
PNR142CF215,TRIP_A5CF564A,CUST931338,JFK,FRA,"['DL7983_20260219_016', 'DL6839_20260219_085']",True,1,SILVER,B,0.89,0.39,0,0.2,0.54
PNR8143064B,TRIP_6D77B255,CUST420427,LAX,SEA,['DL8822_20260219_068'],False,2,,U,0.21,0.36,0,0.0,0.27
PNR23B82438,TRIP_460E4FE1,CUST561941,ATL,LAX,['DL6547_20260219_026'],False,2,SILVER,N,0.53,0.36,0,0.0,0.28
PNR6DD3D53A,TRIP_D7501776,CUST802573,JFK,MSP,['DL3904_20260219_088'],False,6,,T,0.87,0.18,0,0.0,0.16
PNRAB553710,TRIP_75993181,CUST598190,LAX,LHR,['DL4768_20260219_053'],True,3,PLATINUM,M,0.62,0.3,0,0.0,0.23
PNR9820C23C,TRIP_C670C373,CUST352626,SLC,LAX,['DL1900_20260219_003'],False,2,SILVER,V,0.65,0.21,0,0.0,0.18
PNR5C6621A9,TRIP_ED94A41D,CUST942955,ATL,LHR,['DL9406_20260219_131'],True,2,PLATINUM,N,0.64,0.62,0,0.0,0.3
PNREB4AE8F2,TRIP_FAD05521,CUST420942,LAX,CDG,['DL1275_20260219_039'],True,4,GOLD,B,0.9,0.38,0,0.0,0.19
PNRB3CBEEBC,TRIP_4ADFD403,CUST366121,ATL,LAX,['DL6547_20260219_026'],False,1,,Q,0.46,0.11,0,0.0,0.07
PNRDD124446,TRIP_F4024CC3,CUST283531,ATL,MSP,['DL9631_20260219_138'],False,2,,T,0.39,0.37,0,0.0,0.26
PNR65E5B256,TRIP_09862D9E,CUST258280,SEA,LAX,['DL4383_20260219_115'],False,1,,H,0.88,0.4,0,0.0,0.21
